Time [s],Channel 3,Channel 4,Channel 5
7.505205000,0,0,0
7.505227000,0,1,0
7.515207000,0,0,0
7.515230000,1,0,0
7.525211000,0,0,0
7.525233000,0,1,0
7.535213000,0,0,0
7.535235000,1,0,0
7.545216000,0,0,0
7.545239000,0,0,1
7.555219000,0,0,0
7.555241000,1,0,0
7.565221000,0,0,0
7.565244000,0,1,0
7.575224000,0,0,0
7.575246000,1,0,0
7.585227000,0,0,0
7.585250000,0,1,0
7.595230000,0,0,0
7.595252000,1,0,0
7.605232000,0,0,0
7.605255000,0,0,1
7.615235000,0,0,0
7.615257000,1,0,0
7.625238000,0,0,0
7.625261000,0,1,0
7.635241000,0,0,0
7.635263000,1,0,0
7.645243000,0,0,0
7.645265000,0,1,0
7.655247000,0,0,0
7.655269000,1,0,0
7.665249000,0,0,0
7.665272000,0,0,1
7.675252000,0,0,0
7.675274000,1,0,0
7.685254000,0,0,0
7.685276000,0,1,0
7.695258000,0,0,0
7.695280000,1,0,0
7.705260000,0,0,0
7.705282000,0,1,0
7.715263000,0,0,0
7.715285000,1,0,0
7.725266000,0,0,0
7.725289000,0,0,1
7.735268000,0,0,0
7.735291000,1,0,0
7.745271000,0,0,0
7.745293000,0,1,0
7.755274000,0,0,0
7.755297000,1,0,0
7.765277000,0,0,0
7.765299000,0,1,0
7.775279000,0,0,0
7.775302000,1,0,0
7.785282000,0,0,0
7.785304000,0,0,1
7.795285000,0,0,0
7.795308000,1,0,0
7.805288000,0,0,0
7.805310000,0,1,0
7.815290000,0,0,0
7.815313000,1,0,0
7.825293000,0,0,0
7.825315000,0,1,0
7.835296000,0,0,0
7.835318000,1,0,0
7.845299000,0,0,0
7.845321000,0,0,1
7.855301000,0,0,0
7.855323000,1,0,0
7.865305000,0,0,0
7.865327000,0,1,0
7.875307000,0,0,0
7.875329000,1,0,0
7.885310000,0,0,0
7.885332000,0,1,0
7.895312000,0,0,0
7.895334000,1,0,0
7.905316000,0,0,0
7.905338000,0,0,1
7.915318000,0,0,0
7.915341000,1,0,0
7.925321000,0,0,0
7.925344000,0,1,0
7.935324000,0,0,0
7.935346000,1,0,0
7.945326000,0,0,0
7.945349000,0,1,0
7.955329000,0,0,0
7.955351000,1,0,0
7.965331000,0,0,0
7.965354000,0,0,1
7.975335000,0,0,0
7.975357000,1,0,0
7.985338000,0,0,0
7.985360000,0,1,0
7.995340000,0,0,0
7.995362000,1,0,0
8.005342000,0,0,0
8.005365000,0,1,0
8.015346000,0,0,0
8.015368000,1,0,0
8.025349000,0,0,0
8.025372000,0,0,1
8.035351000,0,0,0
8.035373000,1,0,0
8.045354000,0,0,0
8.045377000,0,1,0
8.055357000,0,0,0
8.055379000,1,0,0
8.065359000,0,0,0
8.065382000,0,1,0
8.075362000,0,0,0
8.075384000,1,0,0
8.085365000,0,0,0
8.085388000,0,0,1
8.095368000,0,0,0
8.095390000,1,0,0
8.105370000,0,0,0
8.105393000,0,1,0
8.115373000,0,0,0
8.115395000,1,0,0
8.125376000,0,0,0
8.125398000,0,1,0
8.135379000,0,0,0
8.135401000,1,0,0
8.145381000,0,0,0
8.145404000,0,0,1
8.155384000,0,0,0
8.155406000,1,0,0
8.165387000,0,0,0
8.165410000,0,1,0
8.175390000,0,0,0
8.175412000,1,0,0
8.185392000,0,0,0
8.185415000,0,1,0
8.195395000,0,0,0
8.195417000,1,0,0
8.205398000,0,0,0
8.205421000,0,0,1
8.215401000,0,0,0
8.215423000,1,0,0
8.225404000,0,0,0
8.225427000,0,1,0
8.235407000,0,0,0
8.235429000,1,0,0
8.245409000,0,0,0
8.245432000,0,1,0
8.255412000,0,0,0
8.255434000,1,0,0
8.265414000,0,0,0
8.265437000,0,0,1
8.275418000,0,0,0
8.275440000,1,0,0
8.285420000,0,0,0
8.285443000,0,1,0
8.295423000,0,0,0
8.295445000,1,0,0
8.305425000,0,0,0
8.305448000,0,1,0
8.315429000,0,0,0
8.315451000,1,0,0
8.325432000,0,0,0
8.325454000,0,0,1
8.335434000,0,0,0
8.335457000,1,0,0
8.345437000,0,0,0
8.345459000,0,1,0
8.355439000,0,0,0
8.355462000,1,0,0
8.365443000,0,0,0
8.365465000,0,1,0
8.375445000,0,0,0
8.375468000,1,0,0
8.385448000,0,0,0
8.385470000,0,0,1
8.395450000,0,0,0
8.395473000,1,0,0
8.405454000,0,0,0
8.405476000,0,1,0
8.415456000,0,0,0
8.415479000,1,0,0
8.425459000,0,0,0
8.425482000,0,1,0
8.435462000,0,0,0
8.435484000,1,0,0
8.445464000,0,0,0
8.445487000,0,0,1
8.455467000,0,0,0
8.455489000,1,0,0
8.465470000,0,0,0
8.465493000,0,1,0
8.475473000,0,0,0
8.475495000,1,0,0
8.485475000,0,0,0
8.485498000,0,1,0
8.495478000,0,0,0
8.495500000,1,0,0
8.505481000,0,0,0
8.505504000,0,0,1
8.515484000,0,0,0
8.515506000,1,0,0
8.525487000,0,0,0
8.525509000,0,1,0
8.535489000,0,0,0
8.535512000,1,0,0
8.545492000,0,0,0
8.545514000,0,1,0
8.555494000,0,0,0
8.555517000,1,0,0
8.565498000,0,0,0
8.565520000,0,0,1
8.575500000,0,0,0
